Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Param,,,5.0,,,,,,,,
Paris,9.0,19.0,13.0,6.0,9.0,6.0,6.0,,8.0,12.0,7.0
Parker,217.0,232.0,248.0,288.0,256.0,292.0,328.0,376.0,380.0,382.0,397.0
Parsa,8.0,20.0,13.0,11.0,20.0,13.0,16.0,11.0,9.0,,11.0
Parth,11.0,13.0,11.0,10.0,6.0,6.0,10.0,,6.0,,10.0
Pascal,,7.0,11.0,5.0,,,,,7.0,5.0,6.0
Pascual,7.0,5.0,7.0,8.0,6.0,6.0,,7.0,5.0,,
Pasha,5.0,,5.0,5.0,6.0,,,,10.0,,
Patricio,14.0,23.0,19.0,18.0,20.0,23.0,25.0,9.0,21.0,17.0,16.0
Patrick,398.0,340.0,342.0,314.0,288.0,293.0,276.0,275.0,259.0,250.0,262.0
Patton,,,,,,5.0,,,5.0,,
Paul,412.0,435.0,366.0,361.0,309.0,269.0,267.0,270.0,235.0,226.0,249.0
Paulino,8.0,,,5.0,8.0,6.0,6.0,,6.0,,8.0
Paulo,19.0,28.0,34.0,17.0,24.0,21.0,22.0,25.0,19.0,16.0,15.0
Pavan,,,8.0,5.0,,,,,,,
Pavel,16.0,13.0,15.0,6.0,14.0,15.0,11.0,11.0,10.0,8.0,8.0
Pax,,,,,,,,,6.0,8.0,11.0
Paxon,,,,,,,,,5.0,,
Paxton,13.0,13.0,15.0,27.0,42.0,41.0,67.0,96.0,97.0,93.0,85.0
Payden,,,,,8.0,,,,,,
Payton,73.0,50.0,49.0,49.0,62.0,36.0,38.0,32.0,28.0,20.0,18.0
Pearson,,,8.0,,,,,,,,
Pedro,406.0,442.0,458.0,427.0,377.0,338.0,293.0,290.0,262.0,220.0,215.0
Penn,,,,,,5.0,,,,6.0,10.0
Percy,5.0,,,,,6.0,,,7.0,7.0,6.0
Perry,12.0,18.0,16.0,11.0,14.0,9.0,9.0,12.0,13.0,,10.0
Perseus,,,,,,,,7.0,9.0,10.0,5.0
Pete,17.0,15.0,16.0,12.0,18.0,16.0,13.0,12.0,12.0,9.0,9.0
Peter,358.0,347.0,328.0,297.0,267.0,248.0,219.0,241.0,221.0,237.0,233.0
Petros,,,,5.0,,,,,,,
Peyton,112.0,110.0,96.0,144.0,120.0,100.0,130.0,104.0,95.0,72.0,97.0
Pharaoh,,,,,,8.0,5.0,5.0,6.0,9.0,14.0
Philip,117.0,112.0,98.0,94.0,82.0,65.0,85.0,65.0,79.0,74.0,95.0
Philippe,,5.0,,9.0,5.0,,,,,,5.0
Phillip,146.0,116.0,166.0,116.0,110.0,100.0,119.0,104.0,101.0,101.0,93.0
Phineas,5.0,,,11.0,12.0,9.0,9.0,12.0,14.0,17.0,9.0
Phoenix,37.0,60.0,72.0,87.0,87.0,92.0,100.0,110.0,111.0,112.0,110.0
Pierce,47.0,46.0,44.0,53.0,49.0,61.0,58.0,50.0,43.0,48.0,61.0
Piero,7.0,5.0,,11.0,,,,6.0,,,
Pierre,17.0,23.0,21.0,24.0,22.0,19.0,22.0,24.0,14.0,27.0,17.0
Piers,,,,7.0,,,,,,5.0,
Pierson,8.0,,9.0,5.0,,6.0,,10.0,9.0,6.0,11.0
Pieter,,,,,,,,,5.0,,
Pietro,,,,,,5.0,6.0,,,,5.0
Platon,,,,,,,,,5.0,,
Porfirio,10.0,11.0,8.0,7.0,5.0,6.0,,,,,
Porter,18.0,23.0,40.0,37.0,32.0,35.0,27.0,41.0,40.0,38.0,53.0
Prabhjot,,,5.0,7.0,,,,,,5.0,
Pranav,55.0,39.0,48.0,46.0,41.0,50.0,42.0,39.0,32.0,35.0,30.0
Pranay,9.0,6.0,,5.0,,,5.0,,,,
Praneel,,,,6.0,,,,,,,8.0
Prem,,,5.0,,,,,,,,
Prescott,,,,,,,,,,5.0,
Presley,17.0,14.0,14.0,21.0,19.0,29.0,29.0,22.0,25.0,23.0,18.0
Presten,,,5.0,,,,,,,,
Preston,157.0,215.0,273.0,310.0,274.0,291.0,273.0,246.0,298.0,241.0,246.0
Prestyn,,,,,5.0,,,,,,
Price,,,7.0,,,,,,,,
Prince,22.0,24.0,19.0,32.0,23.0,26.0,42.0,58.0,72.0,59.0,60.0
Princeton,,6.0,9.0,9.0,12.0,18.0,24.0,19.0,34.0,24.0,35.0
Prithvi,,,,,,,,6.0,6.0,,5.0
Pryce,,,,,,,,,7.0,,
Puneet,5.0,,,,,,,,,,
Qasim,,,,,,,,5.0,,,
Quaid,,,,,,5.0,,,,,
Quan,,,,6.0,,,,,6.0,,
Quang,5.0,,5.0,,,,,,,,
Quentin,81.0,68.0,63.0,58.0,75.0,63.0,58.0,55.0,55.0,81.0,83.0
Quenton,,,,,,,,,,5.0,
Quest,,,,,,5.0,7.0,,,,9.0
Quin,,,6.0,5.0,,5.0,,,,,
Quincey,,,7.0,,,5.0,,,,,
Quincy,53.0,49.0,53.0,42.0,40.0,51.0,41.0,28.0,37.0,31.0,48.0
Quinlan,15.0,9.0,14.0,10.0,7.0,5.0,9.0,8.0,,,
Quinn,109.0,114.0,141.0,122.0,112.0,123.0,114.0,102.0,91.0,84.0,81.0
Quinten,8.0,21.0,14.0,8.0,19.0,16.0,15.0,15.0,8.0,11.0,7.0
Quintin,29.0,27.0,20.0,26.0,33.0,16.0,17.0,21.0,17.0,24.0,18.0
Quinton,28.0,29.0,28.0,32.0,29.0,22.0,32.0,20.0,26.0,20.0,27.0
Quintus,,,,,,,,,11.0,5.0,7.0
Quran,,5.0,,,,5.0,,,,,
Race,,10.0,8.0,10.0,,8.0,,,,,
Radin,,,,,,,,,7.0,,
Radley,,5.0,,,,10.0,8.0,7.0,9.0,5.0,12.0
Rafael,466.0,401.0,466.0,432.0,399.0,356.0,356.0,337.0,297.0,300.0,293.0
Rafe,,,,,,8.0,8.0,7.0,7.0,,5.0
Raffi,6.0,8.0,8.0,,5.0,,8.0,6.0,7.0,8.0,8.0
Rafi,,,,,,,,5.0,5.0,,
Raghav,9.0,12.0,12.0,10.0,11.0,13.0,12.0,13.0,14.0,11.0,9.0
Raheem,5.0,7.0,,6.0,8.0,,,,9.0,13.0,9.0
Rahil,,,6.0,,,,,,,,
Rahim,6.0,6.0,,,5.0,,,5.0,,8.0,
Rahman,6.0,,,5.0,,6.0,5.0,,,,
Rahul,32.0,33.0,24.0,21.0,14.0,10.0,9.0,7.0,9.0,5.0,
Rai,,,,,,5.0,5.0,,,,
Raiden,26.0,17.0,23.0,21.0,22.0,41.0,47.0,59.0,61.0,54.0,51.0
Raider,,,,,,,,,,8.0,
Raihan,,,,,,,5.0,,,,
Rain,,,,6.0,,6.0,5.0,9.0,11.0,6.0,6.0
Rainer,,,,,,,,,,,6.0
Rainier,,,,,6.0,,,,8.0,5.0,
Raj,14.0,7.0,,5.0,,5.0,,5.0,,6.0,9.0
Raja,,,,5.0,,,,7.0,,,
Rajan,7.0,9.0,,8.0,,9.0,,7.0,,7.0,
Rajon,,,,,,,7.0,11.0,5.0,6.0,
Rajveer,6.0,6.0,7.0,,,,10.0,5.0,10.0,6.0,7.0
Rakan,,,,,,,,,,,5.0
Raleigh,,6.0,,5.0,,,,7.0,7.0,,8.0
Ralph,30.0,36.0,36.0,35.0,30.0,24.0,27.0,28.0,15.0,30.0,21.0
Ram,6.0,,,5.0,,,,6.0,6.0,,
Ramces,,,,,5.0,,,,,,
Rameen,,5.0,,,,,,,,,
Rami,11.0,23.0,13.0,13.0,17.0,6.0,11.0,15.0,16.0,6.0,10.0
Ramin,,,,,5.0,,,,,,
Ramiro,140.0,118.0,118.0,122.0,113.0,86.0,82.0,65.0,70.0,58.0,58.0
Ramon,260.0,262.0,229.0,247.0,211.0,173.0,149.0,154.0,148.0,121.0,110.0
Ramone,,,,,,,7.0,,,,
Ramses,26.0,35.0,43.0,44.0,39.0,51.0,29.0,28.0,26.0,24.0,35.0
Ramsey,7.0,14.0,14.0,14.0,10.0,8.0,18.0,7.0,11.0,9.0,9.0
Ramy,,,7.0,,5.0,,,5.0,,,
Ramzi,,6.0,,,,,,5.0,6.0,,7.0
Ranbir,,,,,,,,7.0,,,
Randal,,,,,,,5.0,7.0,,,
Randall,28.0,29.0,32.0,14.0,21.0,15.0,21.0,12.0,10.0,19.0,19.0
Randell,6.0,,,,,7.0,,,,,
Randolph,7.0,8.0,8.0,6.0,,7.0,,6.0,5.0,6.0,5.0
Randy,135.0,190.0,184.0,174.0,199.0,174.0,138.0,128.0,120.0,101.0,90.0
Ranger,,,,,,,,,,7.0,7.0
Rani,,,,,,,,,,,5.0
Ransom,,6.0,5.0,,,,,,,,6.0
Ranveer,,,,,9.0,7.0,9.0,,10.0,10.0,13.0
Ranvir,,,,,5.0,,,8.0,,,
Raphael,51.0,43.0,41.0,51.0,67.0,47.0,51.0,39.0,47.0,53.0,66.0
Rashaad,,5.0,,6.0,5.0,5.0,,,,,
Rashad,13.0,6.0,17.0,28.0,22.0,22.0,18.0,18.0,18.0,10.0,23.0
Rashaun,6.0,,,6.0,,,,,,,
Rashawn,5.0,7.0,7.0,7.0,6.0,5.0,5.0,,,,
Rasheed,13.0,8.0,5.0,6.0,,6.0,,6.0,5.0,10.0,6.0
Rashid,5.0,,5.0,,,,6.0,,,,7.0
Raudel,9.0,8.0,6.0,12.0,,,9.0,5.0,6.0,6.0,
Raul,449.0,380.0,378.0,388.0,331.0,286.0,252.0,232.0,192.0,196.0,193.0
Raven,8.0,8.0,6.0,5.0,,,,7.0,,6.0,
Ravi,6.0,8.0,11.0,7.0,,8.0,5.0,11.0,7.0,11.0,12.0
Rawley,,,,,,,,,5.0,,
Ray,69.0,86.0,74.0,69.0,66.0,55.0,59.0,59.0,60.0,67.0,64.0
Rayaan,,,6.0,,,,6.0,,9.0,,14.0
Rayan,16.0,27.0,28.0,33.0,33.0,36.0,29.0,40.0,42.0,51.0,74.0
Rayansh,,,,,,,,,5.0,,
Rayce,,,,,,,,,6.0,,6.0
Raydel,,,,,,,,6.0,,,
Rayden,6.0,11.0,14.0,15.0,11.0,17.0,24.0,29.0,43.0,30.0,44.0
Rayhan,8.0,6.0,5.0,11.0,10.0,11.0,12.0,7.0,,8.0,
Raylan,,,,,,,9.0,8.0,24.0,33.0,21.0
Raylen,,,,,,,,6.0,8.0,6.0,8.0
Raymon,8.0,11.0,14.0,11.0,12.0,6.0,8.0,9.0,8.0,6.0,10.0
Raymond,416.0,426.0,399.0,407.0,367.0,337.0,333.0,296.0,321.0,279.0,269.0
Raymundo,41.0,47.0,39.0,36.0,30.0,34.0,33.0,23.0,33.0,32.0,10.0
Raynav,,,,,,,,,,,5.0
Rayne,,,,,,9.0,,,,,
Rayshawn,7.0,,8.0,8.0,,12.0,11.0,9.0,11.0,,6.0
Rayvon,,9.0,,5.0,,,8.0,5.0,,,6.0
Rayyan,7.0,10.0,6.0,15.0,13.0,16.0,14.0,18.0,16.0,17.0,25.0
Razi,,,5.0,,,,,,,,
Raziel,7.0,9.0,,12.0,8.0,6.0,8.0,7.0,15.0,8.0,5.0
Reagan,26.0,17.0,33.0,20.0,15.0,13.0,16.0,23.0,30.0,20.0,31.0
Rebel,,,,,,,,,,6.0,
Reece,49.0,47.0,41.0,42.0,41.0,40.0,50.0,41.0,43.0,28.0,43.0
Reed,43.0,35.0,41.0,45.0,65.0,50.0,63.0,63.0,55.0,85.0,91.0
Reef,10.0,12.0,15.0,8.0,9.0,15.0,14.0,26.0,13.0,11.0,12.0
Rees,,,5.0,,,,5.0,,,,
Reese,41.0,52.0,51.0,42.0,33.0,47.0,33.0,28.0,35.0,33.0,31.0
Reeve,,,,,,6.0,,,6.0,9.0,
Refugio,,5.0,9.0,8.0,,,,,,6.0,
Regan,,5.0,,5.0,,,6.0,6.0,,,7.0
Reggie,19.0,8.0,10.0,12.0,13.0,11.0,6.0,10.0,9.0,9.0,5.0
Reginald,29.0,27.0,26.0,22.0,30.0,25.0,22.0,25.0,20.0,21.0,14.0
Reginaldo,,,,6.0,,,,,,,
Regino,,,,,,,5.0,6.0,,,
Rehaan,,,,8.0,7.0,,,,,5.0,
Rehan,,,6.0,18.0,9.0,,,9.0,11.0,6.0,9.0
Rei,,,,5.0,9.0,,,,,,
Reid,34.0,33.0,49.0,41.0,62.0,56.0,89.0,67.0,77.0,83.0,96.0
Reign,,5.0,,5.0,,,5.0,,,,5.0
Reilly,13.0,14.0,17.0,21.0,18.0,9.0,15.0,14.0,12.0,8.0,7.0
Reily,,,7.0,6.0,6.0,6.0,9.0,8.0,5.0,5.0,
Reinaldo,,6.0,,,,,,,,,
Reis,,,,,,6.0,,,,,
Remi,11.0,8.0,7.0,11.0,10.0,19.0,6.0,17.0,9.0,13.0,19.0
Remington,11.0,7.0,13.0,11.0,16.0,23.0,15.0,25.0,20.0,39.0,55.0
Remmy,,,,,,,,,,,13.0
Remy,24.0,15.0,33.0,37.0,33.0,35.0,38.0,38.0,49.0,63.0,81.0
Ren,,11.0,,8.0,8.0,12.0,12.0,6.0,15.0,15.0,18.0
Renato,9.0,12.0,9.0,9.0,11.0,,23.0,14.0,9.0,9.0,9.0
Rene,144.0,159.0,140.0,128.0,132.0,111.0,97.0,114.0,89.0,82.0,82.0
Renee,,,,,7.0,,,,,,
Renner,,,,6.0,,,,,,5.0,
Renny,,,6.0,,,,,,,,
Reno,,,5.0,7.0,,,,,,,
Renzo,14.0,12.0,13.0,9.0,16.0,12.0,15.0,17.0,9.0,18.0,12.0
Reuben,31.0,24.0,27.0,26.0,20.0,23.0,16.0,21.0,22.0,18.0,16.0
Rex,22.0,27.0,36.0,31.0,35.0,42.0,52.0,46.0,53.0,48.0,55.0
Rey,42.0,50.0,58.0,52.0,66.0,56.0,53.0,66.0,54.0,64.0,70.0
Reyan,,,,,,,6.0,,,,5.0
Reyansh,,,,,,,5.0,16.0,25.0,43.0,40.0
Reyes,18.0,23.0,19.0,12.0,20.0,16.0,14.0,16.0,16.0,15.0,14.0
Reyli,,33.0,34.0,19.0,19.0,7.0,12.0,7.0,13.0,9.0,
Reyly,,,5.0,,,,,,,,
Reymond,,,5.0,9.0,8.0,8.0,5.0,7.0,5.0,,
Reymundo,9.0,16.0,12.0,14.0,14.0,9.0,9.0,11.0,9.0,,8.0
Reynaldo,57.0,34.0,51.0,42.0,42.0,44.0,26.0,29.0,22.0,28.0,25.0
Reza,,,5.0,5.0,,5.0,,,6.0,7.0,12.0
Rhett,15.0,19.0,16.0,19.0,18.0,21.0,25.0,32.0,38.0,50.0,40.0
Rhiley,,,7.0,,,,,,,,
Rhodes,,,,,,,,,5.0,9.0,7.0
Rhyan,,6.0,,,,,14.0,,,,
Rhyder,,,,,,5.0,8.0,9.0,5.0,12.0,
Rhys,32.0,25.0,21.0,27.0,37.0,52.0,63.0,68.0,75.0,54.0,71.0
Rhythm,,,,,,,,,,,5.0
Riaan,,,,,,,,,5.0,5.0,12.0
Rian,5.0,9.0,11.0,12.0,17.0,10.0,14.0,11.0,16.0,14.0,23.0
Ricardo,824.0,782.0,830.0,777.0,873.0,620.0,543.0,449.0,398.0,365.0,377.0
Rich,,6.0,,8.0,,,,,,,
Richard,810.0,783.0,717.0,739.0,679.0,562.0,518.0,498.0,482.0,438.0,444.0
Richie,18.0,19.0,21.0,19.0,17.0,18.0,11.0,15.0,18.0,10.0,19.0
Richmond,7.0,,,,,,,,5.0,,
Richy,,,,,,,,5.0,,,
Rick,31.0,43.0,25.0,27.0,26.0,17.0,21.0,23.0,23.0,15.0,22.0
Rickey,18.0,15.0,8.0,12.0,15.0,8.0,9.0,9.0,8.0,19.0,12.0
Rickie,7.0,,,6.0,,8.0,,,,,
Ricky,119.0,129.0,138.0,131.0,135.0,117.0,101.0,78.0,110.0,89.0,122.0
Rico,22.0,16.0,17.0,16.0,25.0,17.0,7.0,19.0,21.0,19.0,22.0
Rider,15.0,5.0,9.0,10.0,9.0,12.0,11.0,13.0,9.0,9.0,11.0
Ridge,5.0,,,,,,6.0,5.0,8.0,10.0,
Ridley,,,,,,,,,,8.0,
Rigel,,5.0,,,,,,6.0,,,
Rigo,15.0,17.0,8.0,25.0,23.0,17.0,9.0,15.0,10.0,10.0,13.0
Rigoberto,90.0,92.0,79.0,65.0,77.0,80.0,65.0,54.0,41.0,39.0,45.0
Rihaan,,,,,,,,,,,6.0
Riker,,,,,,,,,,7.0,7.0
Riki,5.0,5.0,,,,,,,,,
Riku,,,5.0,,8.0,,,6.0,6.0,6.0,7.0
Riley,363.0,389.0,430.0,364.0,388.0,342.0,332.0,265.0,232.0,245.0,171.0
Rio,19.0,17.0,24.0,16.0,23.0,14.0,40.0,24.0,20.0,26.0,23.0
Rion,,,,,,6.0,5.0,,,,
Riot,,,,,,,,,8.0,,7.0
Rishaan,,,,,,,9.0,13.0,12.0,19.0,19.0
Rishab,9.0,14.0,11.0,12.0,10.0,8.0,13.0,7.0,7.0,7.0,8.0
Rishabh,12.0,11.0,13.0,19.0,11.0,16.0,11.0,14.0,5.0,,9.0
Rishan,,,,,,,6.0,7.0,5.0,,6.0
Rishi,32.0,26.0,31.0,33.0,39.0,29.0,24.0,22.0,19.0,29.0,27.0
Rishik,,,,,,,7.0,7.0,,,7.0
Rishit,,,,,,,5.0,,,,
Ritchie,5.0,9.0,10.0,,,,9.0,7.0,7.0,9.0,8.0
Rithik,6.0,,,,,6.0,,,,,
Rithvik,,,,11.0,7.0,5.0,5.0,10.0,8.0,12.0,8.0
Rito,,5.0,,,,,,,,,
Ritvik,5.0,5.0,7.0,6.0,6.0,,,5.0,6.0,,5.0
Rivaan,,,,,,,,,5.0,,
Rivaldo,,,,,,5.0,,,,,
Rivan,,,,,,,,,,,6.0
River,41.0,50.0,47.0,56.0,81.0,64.0,71.0,79.0,82.0,106.0,141.0
Rivers,,,,5.0,,,5.0,5.0,,6.0,
Riyan,,,,,,,,,12.0,,5.0
Rjay,,,,,,,,5.0,,,
Roan,20.0,20.0,16.0,13.0,16.0,12.0,11.0,10.0,11.0,9.0,8.0
Roark,,,,,,,,,5.0,,
Robbie,6.0,9.0,6.0,10.0,8.0,,8.0,6.0,16.0,9.0,11.0
Robby,6.0,,,6.0,,6.0,8.0,,5.0,8.0,6.0
Robel,,,,6.0,,,5.0,5.0,,,
Robert,1212.0,1164.0,1119.0,1052.0,999.0,927.0,852.0,801.0,805.0,769.0,775.0
Roberto,508.0,520.0,512.0,497.0,453.0,374.0,346.0,307.0,288.0,236.0,269.0
Robin,23.0,21.0,21.0,30.0,18.0,15.0,18.0,24.0,18.0,40.0,35.0
Robinson,,6.0,5.0,,6.0,,5.0,,5.0,7.0,5.0
Roc,,,,,,,5.0,,,,
Rocco,55.0,57.0,79.0,69.0,108.0,123.0,94.0,89.0,97.0,86.0,102.0
Rock,,5.0,5.0,,,,,,,7.0,7.0
Rocket,,,,,,5.0,,,,,
Rockwell,,,,,,,5.0,5.0,7.0,9.0,12.0
Rocky,16.0,23.0,30.0,40.0,40.0,28.0,31.0,27.0,38.0,38.0,47.0
Roczen,,,,,,,,,,,5.0
Roderick,16.0,16.0,12.0,18.0,17.0,18.0,12.0,17.0,11.0,17.0,13.0
Rodger,,,,,,,,,,,6.0
Rodney,39.0,47.0,48.0,43.0,45.0,30.0,28.0,38.0,34.0,24.0,24.0
Rodolfo,151.0,151.0,139.0,118.0,87.0,91.0,86.0,68.0,58.0,68.0,59.0
Rodrick,5.0,7.0,,5.0,6.0,,5.0,,,5.0,
Rodrigo,195.0,212.0,256.0,340.0,277.0,200.0,205.0,182.0,167.0,188.0,130.0
Roel,,7.0,5.0,5.0,,,5.0,8.0,,5.0,6.0
Roen,,,6.0,6.0,,5.0,6.0,5.0,,6.0,9.0
Rogan,,5.0,5.0,,14.0,,6.0,,6.0,10.0,15.0
Rogelio,128.0,134.0,137.0,118.0,110.0,100.0,92.0,79.0,89.0,97.0,71.0
Roger,97.0,99.0,98.0,87.0,92.0,93.0,79.0,65.0,74.0,83.0,83.0
Rohan,89.0,106.0,88.0,88.0,89.0,85.0,96.0,83.0,71.0,71.0,70.0
Rohin,,,5.0,,,,7.0,5.0,,,5.0
Rohit,17.0,20.0,11.0,14.0,15.0,10.0,5.0,8.0,6.0,8.0,
Rohith,,,6.0,,,,,,,,
Rojelio,6.0,5.0,7.0,6.0,,,5.0,,6.0,,6.0
Rolan,,,,6.0,5.0,,,,,,5.0
Roland,34.0,40.0,36.0,32.0,33.0,31.0,21.0,43.0,44.0,44.0,52.0
Rolando,74.0,65.0,74.0,79.0,80.0,70.0,59.0,60.0,42.0,41.0,50.0
Rollins,,,,,,,,,5.0,,
Roman,283.0,358.0,378.0,379.0,367.0,330.0,409.0,457.0,491.0,539.0,570.0
Romario,9.0,11.0,7.0,5.0,6.0,5.0,,,6.0,5.0,
Rome,8.0,9.0,6.0,6.0,13.0,11.0,14.0,11.0,13.0,16.0,22.0
Romel,,10.0,,8.0,,19.0,9.0,13.0,,12.0,7.0
Romello,,6.0,9.0,,,,,,,6.0,10.0
Romelo,,,,,,,,,6.0,,8.0
Romen,,,,,5.0,5.0,,,,,
Romeo,71.0,63.0,79.0,86.0,109.0,134.0,155.0,157.0,192.0,163.0,189.0
Romero,7.0,5.0,5.0,,,,,,7.0,5.0,
Rommel,8.0,8.0,10.0,7.0,15.0,9.0,7.0,,10.0,10.0,7.0
Ron,10.0,14.0,10.0,17.0,5.0,14.0,9.0,9.0,8.0,7.0,15.0
Ronak,5.0,8.0,,12.0,6.0,5.0,,8.0,,,5.0
Ronal,,,,7.0,,,6.0,,,,
Ronald,155.0,149.0,129.0,110.0,108.0,87.0,95.0,83.0,72.0,65.0,75.0
Ronaldo,51.0,49.0,56.0,49.0,35.0,36.0,52.0,31.0,40.0,41.0,47.0
Ronan,49.0,63.0,57.0,70.0,66.0,74.0,71.0,79.0,83.0,69.0,101.0
Ronav,,,,,,,,9.0,9.0,14.0,8.0
Rondell,5.0,,,,,,,,,,
Ronell,,,,,,6.0,,,,,
Ronen,5.0,,,,8.0,6.0,8.0,8.0,7.0,8.0,13.0
Roni,5.0,9.0,11.0,7.0,9.0,7.0,,,,,
Ronin,15.0,22.0,27.0,47.0,55.0,40.0,47.0,49.0,50.0,41.0,72.0
Ronit,6.0,12.0,7.0,13.0,5.0,11.0,6.0,8.0,6.0,,6.0
Ronnell,5.0,,,,,,,,,,
Ronnie,55.0,46.0,51.0,53.0,51.0,44.0,54.0,37.0,49.0,38.0,28.0
Ronny,12.0,13.0,12.0,17.0,16.0,10.0,15.0,15.0,18.0,8.0,13.0
Rony,11.0,11.0,8.0,11.0,11.0,11.0,11.0,10.0,5.0,8.0,7.0
Rooney,,,,5.0,5.0,,6.0,10.0,8.0,10.0,
Roosevelt,5.0,,,,,5.0,5.0,5.0,8.0,,6.0
Roque,14.0,9.0,14.0,5.0,7.0,12.0,,13.0,5.0,6.0,7.0
Rory,30.0,24.0,27.0,21.0,19.0,27.0,22.0,42.0,45.0,39.0,60.0
Rosalio,,6.0,7.0,8.0,,,7.0,,,,
Rosario,7.0,9.0,6.0,,,,,,,6.0,
Roscoe,,,,5.0,,5.0,6.0,5.0,,5.0,10.0
Rosendo,17.0,12.0,15.0,12.0,13.0,8.0,5.0,14.0,9.0,8.0,9.0
Roshan,13.0,,8.0,13.0,14.0,18.0,9.0,13.0,9.0,6.0,13.0
Ross,18.0,17.0,17.0,12.0,19.0,8.0,9.0,15.0,15.0,,7.0
Rowan,64.0,78.0,83.0,75.0,97.0,99.0,97.0,107.0,124.0,109.0,129.0
Rowdy,5.0,,5.0,7.0,14.0,6.0,7.0,6.0,5.0,8.0,10.0
Rowen,11.0,,9.0,13.0,17.0,13.0,18.0,18.0,19.0,18.0,22.0
Rowyn,,,,,,,,,,5.0,
Roy,73.0,79.0,103.0,87.0,77.0,81.0,67.0,69.0,68.0,82.0,101.0
Royal,6.0,8.0,10.0,23.0,16.0,20.0,17.0,18.0,35.0,37.0,64.0
Royale,,,,,5.0,,,,,,
Royce,19.0,27.0,35.0,32.0,28.0,32.0,53.0,64.0,84.0,75.0,85.0
Ruben,530.0,448.0,488.0,458.0,412.0,381.0,350.0,298.0,303.0,278.0,261.0
Rubin,5.0,,6.0,,,,,,,,9.0
Rudolph,,12.0,9.0,,9.0,,6.0,8.0,6.0,,6.0
Rudra,,,5.0,6.0,,,12.0,,6.0,6.0,
Rudy,134.0,132.0,114.0,103.0,132.0,109.0,101.0,89.0,87.0,77.0,72.0
Rueben,7.0,5.0,,,6.0,5.0,,,,,
Rufino,,6.0,7.0,,6.0,,,,,,
Rufus,,,,,,,,,,5.0,
Ruhaan,,,,,,9.0,6.0,,6.0,,10.0
Rui,,,,,5.0,,5.0,8.0,,,
Rumi,,,,,,5.0,,,,,
Rush,,,,,,,,,,,5.0
Rushil,9.0,6.0,6.0,5.0,7.0,9.0,,5.0,,,
Ruslan,,,,,,,6.0,,,6.0,
Russel,7.0,,5.0,,,,6.0,,5.0,,
Russell,82.0,87.0,76.0,78.0,90.0,65.0,86.0,95.0,70.0,89.0,87.0
Rustin,,,5.0,10.0,5.0,,,,,,8.0
Rusty,5.0,7.0,,7.0,,5.0,7.0,6.0,,7.0,5.0
Ruvim,5.0,9.0,10.0,,6.0,,5.0,,,5.0,
Ryan,2518.0,2341.0,2063.0,1979.0,1840.0,1625.0,1514.0,1481.0,1468.0,1369.0,1306.0
Ryann,,,,,,,,6.0,,,
Ryatt,,,,,,,,,5.0,,11.0
Rydan,,,,,,,,,5.0,,
Ryden,,8.0,8.0,9.0,17.0,17.0,21.0,15.0,29.0,26.0,16.0
Ryder,125.0,189.0,229.0,286.0,300.0,400.0,443.0,551.0,550.0,501.0,494.0
Rye,,,,,,,,,8.0,,5.0
Ryen,5.0,11.0,,,5.0,6.0,8.0,,,,
Ryken,,,,,5.0,,,6.0,,,
Ryker,11.0,14.0,24.0,28.0,44.0,51.0,53.0,79.0,91.0,152.0,144.0
Rylan,72.0,93.0,87.0,101.0,136.0,124.0,135.0,201.0,140.0,132.0,97.0
Ryland,25.0,40.0,38.0,36.0,49.0,40.0,47.0,52.0,61.0,58.0,65.0
Rylee,11.0,17.0,11.0,14.0,12.0,12.0,17.0,25.0,14.0,13.0,16.0
Rylen,,,6.0,8.0,9.0,10.0,14.0,20.0,16.0,11.0,19.0
Ryler,,,,,,,,,,6.0,
Ryley,13.0,14.0,13.0,21.0,14.0,14.0,8.0,12.0,9.0,7.0,8.0
Rylie,7.0,5.0,8.0,7.0,,5.0,6.0,8.0,,,
Rylin,,,,,,8.0,,6.0,,,
Ryo,6.0,5.0,5.0,6.0,6.0,,6.0,,6.0,5.0,7.0
Ryon,6.0,,,,,5.0,,,5.0,,
Ryu,6.0,10.0,7.0,13.0,11.0,19.0,25.0,17.0,34.0,19.0,18.0
Saad,5.0,5.0,,,,,9.0,,,12.0,
Saahil,5.0,9.0,6.0,7.0,,,,,,,
Saathvik,,,,,,,,,5.0,,
Saatvik,,,,,,,,,,6.0,
Sabas,,6.0,,,,,,,,,
Sabastian,14.0,14.0,13.0,8.0,13.0,15.0,8.0,12.0,8.0,10.0,7.0
Sabian,,,,,5.0,,,8.0,,,
Sabino,6.0,,8.0,6.0,,5.0,,,,,
Sacha,,,,5.0,12.0,6.0,,,7.0,,
Sachin,7.0,6.0,5.0,,11.0,6.0,9.0,6.0,5.0,,7.0
Sadiq,,,,5.0,,,,,,,
Sadrac,,,,,,5.0,,,,,
Saeed,8.0,7.0,9.0,6.0,8.0,7.0,7.0,11.0,5.0,9.0,10.0
Sagan,,,,,,,,,,5.0,
Sagar,,,5.0,,,,,,,,
Sage,32.0,58.0,37.0,38.0,40.0,37.0,34.0,32.0,44.0,46.0,58.0
Sahaj,,,,,,,,,5.0,,
Saharsh,,,,,6.0,,7.0,,,5.0,10.0
Sahas,,,,,,,,,,,5.0
