Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Nili,,,,5.0,,5.0,,,,,
Nina,123.0,129.0,132.0,127.0,119.0,124.0,113.0,132.0,117.0,135.0,119.0
Nirvana,,,5.0,5.0,,6.0,,,,,
Nisa,7.0,7.0,6.0,6.0,5.0,,,5.0,,7.0,
Nisha,,,,,,,,,6.0,,
Nishat,8.0,,5.0,,,,,,,,
Nissi,,,,,5.0,,,,,,
Nivea,6.0,,,,,,,,,,
Niya,11.0,15.0,11.0,12.0,9.0,6.0,,5.0,15.0,7.0,6.0
Niyah,8.0,7.0,5.0,5.0,6.0,7.0,7.0,6.0,10.0,,8.0
Niyla,,,,,,,,,,,5.0
Niylah,,,,,,,6.0,,5.0,,5.0
No,,,,,,,6.0,,,,
Noa,21.0,37.0,36.0,40.0,43.0,51.0,46.0,45.0,42.0,35.0,53.0
Noah,6.0,,,,7.0,9.0,9.0,,6.0,8.0,7.0
Noam,,,,5.0,,,,,,5.0,
Noel,7.0,8.0,8.0,8.0,8.0,8.0,,9.0,,8.0,9.0
Noelani,5.0,,13.0,7.0,8.0,5.0,,,,5.0,
Noelia,19.0,13.0,18.0,26.0,17.0,15.0,9.0,11.0,7.0,7.0,8.0
Noella,,,,,,,,,5.0,9.0,6.0
Noelle,48.0,43.0,51.0,33.0,49.0,47.0,47.0,38.0,73.0,63.0,84.0
Noemi,20.0,15.0,9.0,11.0,18.0,24.0,22.0,22.0,21.0,20.0,16.0
Noemie,,,,,,,7.0,,,,
Nola,,14.0,11.0,11.0,21.0,12.0,22.0,17.0,20.0,26.0,20.0
Noor,24.0,25.0,19.0,19.0,29.0,28.0,34.0,16.0,30.0,21.0,41.0
Noora,,,,,,,,,5.0,,
Nora,77.0,81.0,83.0,89.0,92.0,103.0,95.0,122.0,141.0,184.0,251.0
Norah,27.0,33.0,46.0,36.0,31.0,44.0,48.0,57.0,79.0,74.0,82.0
Noreen,,,5.0,,,,,,,,5.0
Nori,,,,,,,,,,,8.0
Norma,10.0,7.0,16.0,6.0,,5.0,,6.0,,,
Nour,12.0,11.0,7.0,9.0,10.0,10.0,14.0,11.0,8.0,8.0,5.0
Noura,,,,,5.0,,,,,,5.0
Nova,6.0,,,,10.0,14.0,9.0,11.0,26.0,28.0,51.0
Novalee,,,,,,,,,,6.0,7.0
Noya,,,,,,,5.0,5.0,,,
Nuala,,,,,,,,,,,5.0
Nube,,,5.0,,,,,,,,
Nuha,6.0,,,5.0,5.0,,5.0,,,5.0,
Nusaiba,,,,,,,,,8.0,,
Nusrat,9.0,6.0,5.0,,5.0,7.0,,,,5.0,7.0
Nya,29.0,24.0,19.0,30.0,15.0,16.0,9.0,9.0,17.0,11.0,15.0
Nyah,16.0,16.0,11.0,15.0,15.0,24.0,18.0,11.0,14.0,21.0,9.0
Nyala,,,,,5.0,,,,,,
Nyana,,5.0,,,,,,,,,
Nyanna,,5.0,,,,,,,,,
Nyasia,24.0,23.0,29.0,19.0,30.0,24.0,22.0,11.0,,10.0,6.0
Nydia,,5.0,,,,,,,,,
Nyeisha,,,5.0,,,,,,,,
Nyelle,,,,,,,,,5.0,,
Nyema,,,5.0,,,5.0,,,,,
Nyima,,,,5.0,,,,,,,
Nyjah,,,6.0,,,,6.0,,,,
Nyla,80.0,71.0,78.0,67.0,80.0,62.0,92.0,92.0,92.0,104.0,80.0
Nylah,23.0,17.0,26.0,28.0,40.0,51.0,47.0,68.0,75.0,79.0,79.0
Nylia,,,,,,,,5.0,,,
Nyomi,8.0,6.0,7.0,,8.0,5.0,5.0,7.0,16.0,,10.0
Nyree,6.0,,6.0,,6.0,,10.0,,,,
Nyssa,,9.0,,,,,,,,,
Oakley,,,,,,,,,,,9.0
Ocean,5.0,,,,,5.0,5.0,,,,5.0
Octavia,9.0,6.0,6.0,6.0,10.0,5.0,9.0,5.0,7.0,6.0,5.0
Odalis,9.0,6.0,5.0,,,,,,,,
Odalys,,,6.0,,5.0,,,,,,
Odelia,,,,11.0,6.0,6.0,7.0,8.0,,9.0,
Odessa,,,,5.0,5.0,,7.0,,,,
Odette,,,,,,6.0,,7.0,,5.0,
Oksana,,8.0,,,,,,,5.0,,
Olga,10.0,8.0,6.0,14.0,11.0,,5.0,,,,10.0
Olive,,7.0,9.0,12.0,21.0,21.0,29.0,32.0,34.0,52.0,52.0
Olivia,1129.0,1063.0,1035.0,1137.0,1195.0,1188.0,1184.0,1175.0,1141.0,1258.0,1252.0
Oliwia,,,8.0,,,,,,,,
Olympia,,5.0,,,,,6.0,,,,
Olyvia,6.0,5.0,6.0,,6.0,11.0,,8.0,,6.0,
Omari,5.0,,,,,,,,,,
Oona,11.0,,5.0,6.0,11.0,11.0,11.0,10.0,,6.0,13.0
Opal,,,,,,,,,5.0,,6.0
Ophelia,,,,7.0,8.0,8.0,12.0,11.0,7.0,13.0,13.0
Ora,,,,,,,,,,,8.0
Oriana,,,5.0,6.0,6.0,,9.0,8.0,5.0,6.0,7.0
Orianna,,,5.0,,,,,6.0,7.0,,
Orla,,7.0,,,,6.0,5.0,,,6.0,
Orli,,,,5.0,7.0,,,,,,
Orly,,6.0,14.0,10.0,8.0,,9.0,10.0,6.0,12.0,11.0
Osnas,,,,,,,5.0,,,,
Oumou,7.0,10.0,8.0,13.0,17.0,17.0,13.0,14.0,12.0,27.0,14.0
Paetyn,,,,,,,,8.0,,,
Page,,5.0,,,,,,,,,
Paige,275.0,275.0,241.0,204.0,222.0,203.0,177.0,180.0,191.0,163.0,168.0
Paislee,,,,,,,,,5.0,7.0,16.0
Paisley,,,,,9.0,12.0,8.0,17.0,43.0,49.0,72.0
Paiton,,,,,5.0,,,,5.0,,
Paityn,,5.0,,6.0,7.0,12.0,20.0,19.0,23.0,14.0,15.0
Paloma,11.0,12.0,17.0,18.0,16.0,26.0,17.0,19.0,15.0,17.0,18.0
Pamela,36.0,35.0,41.0,28.0,33.0,26.0,19.0,8.0,15.0,15.0,20.0
Pandora,,,,,,,,,,,5.0
Paola,29.0,34.0,32.0,28.0,32.0,37.0,29.0,22.0,24.0,16.0,15.0
Paradise,,,5.0,,,,,,,5.0,
Pari,,,,5.0,5.0,,,,,,
Paris,104.0,63.0,60.0,36.0,22.0,38.0,48.0,66.0,80.0,65.0,70.0
Parisa,,,,,5.0,,,,,,
Parizoda,,,,,,,,,6.0,,6.0
Parker,12.0,6.0,18.0,8.0,19.0,15.0,19.0,38.0,34.0,42.0,47.0
Parris,5.0,,,,,,,,,,
Patience,16.0,17.0,21.0,18.0,8.0,11.0,21.0,11.0,14.0,11.0,7.0
Patrice,,8.0,5.0,,,5.0,,,,,
Patricia,66.0,68.0,49.0,46.0,34.0,29.0,31.0,24.0,24.0,19.0,26.0
Patrycja,,,,5.0,,,,,,,
Paula,34.0,26.0,26.0,22.0,30.0,31.0,31.0,18.0,18.0,19.0,15.0
Paulette,,,,,,,8.0,7.0,6.0,,5.0
Paulina,25.0,35.0,24.0,29.0,22.0,17.0,12.0,12.0,9.0,16.0,17.0
Pauline,6.0,9.0,7.0,12.0,,,5.0,,9.0,,6.0
Payson,,,,,,,,,,5.0,
Payten,,,,5.0,10.0,5.0,12.0,,8.0,,
Payton,59.0,57.0,82.0,79.0,120.0,140.0,121.0,112.0,105.0,114.0,91.0
Pearl,29.0,28.0,39.0,45.0,43.0,35.0,40.0,37.0,47.0,56.0,52.0
Peggy,,,5.0,7.0,,,,6.0,,,
Peighton,,,,,,13.0,13.0,10.0,5.0,8.0,8.0
Pella,,,,,,5.0,,,,,
Pema,,,,,,,,,,5.0,
Penelope,31.0,38.0,48.0,67.0,73.0,92.0,89.0,114.0,160.0,233.0,300.0
Penina,,11.0,5.0,,6.0,5.0,11.0,6.0,11.0,5.0,9.0
Penny,,,,5.0,,6.0,6.0,5.0,9.0,5.0,12.0
Pepper,,,,,,,6.0,,,7.0,7.0
Perel,18.0,13.0,16.0,12.0,24.0,25.0,11.0,18.0,19.0,14.0,20.0
Peri,5.0,6.0,,5.0,,,6.0,5.0,5.0,7.0,10.0
Perl,18.0,13.0,11.0,16.0,10.0,19.0,18.0,11.0,14.0,20.0,22.0
Perla,27.0,23.0,22.0,18.0,24.0,16.0,14.0,15.0,38.0,10.0,20.0
Perri,,,,,,,,5.0,,,5.0
Perry,5.0,7.0,10.0,10.0,8.0,8.0,5.0,12.0,17.0,6.0,14.0
Persephone,,,,7.0,6.0,,7.0,9.0,,8.0,7.0
Persia,,,,,,,,7.0,,,
Pesha,,,,,,,,,,5.0,
Pessel,,,,,5.0,,,8.0,,,
Pessy,21.0,17.0,30.0,27.0,36.0,32.0,38.0,38.0,41.0,41.0,37.0
Petra,8.0,9.0,12.0,12.0,15.0,9.0,7.0,,8.0,8.0,11.0
Peyton,57.0,63.0,83.0,79.0,190.0,225.0,239.0,248.0,201.0,239.0,227.0
Phaedra,,,,,,,,,8.0,,
Phebe,,6.0,,,,,,,,,
Philippa,,,,,,,5.0,8.0,5.0,5.0,7.0
Philomena,,,,,5.0,,,,6.0,,
Phoebe,62.0,49.0,77.0,83.0,68.0,71.0,77.0,74.0,84.0,86.0,73.0
Phoenix,18.0,17.0,18.0,15.0,21.0,17.0,23.0,27.0,42.0,40.0,36.0
Pia,7.0,,6.0,9.0,7.0,,8.0,6.0,18.0,17.0,19.0
Pilar,8.0,10.0,7.0,,8.0,9.0,10.0,11.0,,8.0,
Piper,42.0,33.0,36.0,47.0,66.0,73.0,51.0,80.0,98.0,104.0,119.0
Pippa,,,,,,,,,,,5.0
Pola,,,5.0,,,,,,,6.0,
Polina,7.0,,,9.0,,9.0,7.0,11.0,14.0,11.0,8.0
Polly,5.0,,5.0,,,,,,,,
Pooja,,,5.0,,,,,,,,
Poppy,,5.0,5.0,,,10.0,7.0,9.0,8.0,15.0,16.0
Portia,,,,6.0,5.0,,5.0,7.0,7.0,5.0,5.0
Praise,,,,,5.0,,,,,,
Precious,22.0,28.0,30.0,37.0,10.0,16.0,17.0,9.0,10.0,14.0,8.0
Presley,,5.0,11.0,7.0,5.0,8.0,12.0,15.0,19.0,21.0,31.0
Pricilla,,,,,,6.0,,,,,
Princesa,7.0,,,,,,,,,,
Princess,31.0,26.0,31.0,19.0,23.0,19.0,21.0,26.0,20.0,21.0,12.0
Priscila,9.0,11.0,6.0,,6.0,6.0,6.0,,8.0,7.0,
Priscilla,31.0,43.0,39.0,38.0,39.0,36.0,22.0,34.0,25.0,26.0,36.0
Prisha,,,,6.0,6.0,,,5.0,6.0,6.0,5.0
Priya,18.0,15.0,17.0,26.0,31.0,23.0,13.0,13.0,21.0,20.0,17.0
Priyanka,6.0,6.0,7.0,6.0,7.0,,,,6.0,5.0,
Promise,,9.0,,8.0,12.0,12.0,10.0,14.0,9.0,7.0,8.0
Prudence,,,,,5.0,,,,,,
Pyper,,,,,,,,,,10.0,
Queen,7.0,,11.0,,5.0,6.0,6.0,,8.0,13.0,11.0
Queena,,,,5.0,5.0,5.0,,6.0,9.0,7.0,11.0
Queenie,,,8.0,13.0,7.0,15.0,13.0,16.0,21.0,12.0,21.0
Quetzalli,,,,,,,10.0,,,,
Quiana,6.0,,,,,,,,,,
Quincy,,,,,6.0,,,,6.0,,5.0
Quinlan,,,,,,,,5.0,,,
Quinn,28.0,31.0,35.0,31.0,35.0,35.0,77.0,77.0,112.0,150.0,138.0
Raaina,,,,,,,,,,6.0,
Rabia,5.0,,,6.0,,,7.0,,,,
Rachael,54.0,31.0,59.0,85.0,45.0,25.0,30.0,20.0,23.0,29.0,10.0
Racheal,8.0,,,,,7.0,,,,,
Rachel,637.0,557.0,541.0,532.0,500.0,456.0,395.0,348.0,374.0,332.0,374.0
Rachele,,5.0,,,,,,,,,
Rachell,,8.0,11.0,,,,9.0,6.0,5.0,8.0,
Rachelle,9.0,8.0,22.0,21.0,19.0,9.0,10.0,5.0,8.0,15.0,10.0
Racquel,8.0,5.0,9.0,6.0,,8.0,5.0,,,,
Radha,,,,,,,5.0,,,,
Radhika,,,5.0,,,,,,,,
Rae,5.0,5.0,7.0,5.0,,,8.0,,7.0,,9.0
Raeann,5.0,,,,,,,,,,
Raeanna,,,7.0,,,,,,,,
Raeanne,,,,5.0,,,,,,,
Raegan,12.0,23.0,24.0,19.0,22.0,28.0,18.0,28.0,36.0,38.0,40.0
Raelyn,5.0,,,5.0,7.0,11.0,12.0,16.0,23.0,16.0,18.0
Raelynn,9.0,5.0,,7.0,9.0,19.0,10.0,21.0,31.0,31.0,27.0
Raengel,,,,5.0,,,,,,,
Rafaela,,,,,,6.0,6.0,8.0,,,
Rafaella,,,,8.0,,7.0,,,8.0,,6.0
Raffaella,5.0,,,,,,,,,,
Rafia,6.0,,,,,,,,,,
Raghad,,,,,,,,,,7.0,
Rahaf,,,,,,,,,,6.0,10.0
Rahma,,7.0,7.0,6.0,,7.0,9.0,,5.0,,5.0
Raima,,,,,5.0,6.0,,,,,
Rain,,8.0,5.0,9.0,5.0,,,5.0,5.0,6.0,7.0
Raina,16.0,17.0,16.0,14.0,18.0,22.0,20.0,27.0,25.0,23.0,28.0
Raine,6.0,8.0,,,6.0,5.0,7.0,7.0,9.0,6.0,
Raisa,10.0,10.0,12.0,,8.0,5.0,6.0,7.0,5.0,,
Raizel,24.0,21.0,25.0,23.0,22.0,27.0,24.0,34.0,27.0,33.0,30.0
Raizy,35.0,58.0,52.0,46.0,61.0,73.0,66.0,73.0,65.0,86.0,102.0
Rama,,,,,,,,,,5.0,
Ramata,,,,,,,,,,,6.0
Ramatoulaye,,,5.0,,,6.0,,5.0,,,5.0
Ramisa,,,6.0,5.0,,,,,,,
Ramona,,,,7.0,,10.0,6.0,,11.0,15.0,16.0
Ramsey,5.0,,,,,,,,,,
Rana,7.0,8.0,,,8.0,5.0,9.0,10.0,8.0,7.0,5.0
Randi,,5.0,5.0,,,,,,6.0,,
Rani,,,,6.0,,,,,,,
Rania,6.0,7.0,19.0,9.0,11.0,17.0,15.0,19.0,10.0,,10.0
Raniya,,,,,,,7.0,,,5.0,
Raniyah,,5.0,,,5.0,,6.0,6.0,,,
Ranya,,,,,5.0,,,,10.0,,6.0
Raquel,46.0,46.0,51.0,46.0,41.0,40.0,39.0,39.0,35.0,29.0,34.0
Rashel,,6.0,,5.0,13.0,,,,,,5.0
Rashelle,,,6.0,,,,,,,,
Ratzy,,6.0,,,,,5.0,,6.0,,
Raven,48.0,42.0,24.0,26.0,27.0,19.0,27.0,18.0,24.0,26.0,22.0
Ravyn,,,,,,,,,,5.0,
Rawan,5.0,,,5.0,6.0,9.0,,6.0,6.0,7.0,
Raya,,9.0,8.0,14.0,9.0,7.0,13.0,14.0,15.0,6.0,12.0
Rayan,,5.0,,,,,,7.0,,,
Rayana,5.0,,5.0,,5.0,,,,,,
Rayann,,,,,5.0,,5.0,,,,5.0
Rayanna,7.0,6.0,8.0,10.0,5.0,5.0,5.0,,,5.0,
Rayhona,,,,,,,,5.0,,,
Rayna,23.0,11.0,18.0,13.0,14.0,19.0,16.0,25.0,14.0,15.0,19.0
Rayne,14.0,8.0,12.0,18.0,17.0,16.0,17.0,19.0,13.0,19.0,13.0
Rayonna,,,,5.0,,,,,,,
Rayven,5.0,,,,,,5.0,,,,
Razan,,,,,,,,,7.0,,
Rea,,,,,5.0,,,,,,
Reagan,45.0,52.0,35.0,57.0,55.0,60.0,76.0,75.0,96.0,90.0,96.0
Reanna,12.0,15.0,12.0,11.0,12.0,10.0,,,,,
Rebeca,12.0,19.0,12.0,17.0,19.0,19.0,11.0,13.0,10.0,8.0,14.0
Rebecca,347.0,319.0,274.0,234.0,238.0,197.0,188.0,178.0,172.0,150.0,144.0
Rebeka,,6.0,,,,,,,,,
Rebekah,46.0,51.0,43.0,38.0,46.0,39.0,33.0,29.0,32.0,16.0,22.0
Rechel,,5.0,,5.0,8.0,,7.0,,,,
Rechy,,,,7.0,,7.0,,,8.0,5.0,6.0
Reece,,,7.0,,7.0,7.0,,,,7.0,5.0
Reegan,5.0,,,,,,,,7.0,7.0,
Reem,15.0,10.0,12.0,9.0,8.0,9.0,10.0,9.0,18.0,13.0,13.0
Reema,,,,6.0,,,,,,,9.0
Reemas,,,,,,,,,,5.0,
Reena,5.0,5.0,5.0,,,,,5.0,,,
Reese,26.0,44.0,78.0,70.0,89.0,80.0,84.0,83.0,87.0,81.0,87.0
Reet,,,,,,,,,8.0,,
Regan,20.0,16.0,19.0,17.0,16.0,13.0,15.0,16.0,15.0,14.0,14.0
Regina,33.0,26.0,22.0,19.0,27.0,23.0,24.0,18.0,16.0,15.0,14.0
Reham,,,,,,,,5.0,,6.0,6.0
Rehana,,,5.0,,,,,,,,
Rehanna,,,5.0,,,,,,,,
Reign,,6.0,,,,,7.0,10.0,8.0,9.0,7.0
Reilly,18.0,25.0,15.0,14.0,17.0,12.0,20.0,13.0,18.0,14.0,15.0
Reina,27.0,24.0,21.0,27.0,23.0,17.0,24.0,22.0,27.0,18.0,19.0
Reizel,,5.0,,10.0,,,5.0,7.0,5.0,8.0,8.0
Reizy,,,5.0,10.0,5.0,,,,,5.0,10.0
Remi,14.0,9.0,8.0,11.0,12.0,10.0,18.0,9.0,13.0,12.0,14.0
Remington,,,,,,,,,,,5.0
Remy,7.0,5.0,5.0,10.0,7.0,11.0,9.0,11.0,5.0,8.0,13.0
Rena,12.0,16.0,15.0,18.0,12.0,13.0,19.0,11.0,10.0,14.0,15.0
Renad,,,,,,,,,,6.0,5.0
Renae,7.0,,,,,5.0,,,,6.0,
Renata,,,8.0,,7.0,5.0,7.0,7.0,6.0,7.0,6.0
Renee,65.0,47.0,52.0,32.0,34.0,37.0,23.0,24.0,21.0,36.0,22.0
Renesmee,,,,,,,,,5.0,,6.0
Retal,,,,,,,,,,5.0,
Reva,,5.0,,,,,,,,6.0,
Reya,5.0,,,7.0,,5.0,,,,6.0,5.0
Reyanna,,,6.0,,,,,,,,
Reyna,9.0,6.0,15.0,15.0,10.0,12.0,9.0,17.0,12.0,11.0,17.0
Rhea,20.0,12.0,15.0,19.0,14.0,22.0,10.0,14.0,24.0,13.0,10.0
Rheanna,,5.0,5.0,,,,,,,,
Rhema,,,,,,,,,,5.0,
Rhiana,,,,,5.0,,,,,,
Rhianna,,23.0,27.0,23.0,29.0,12.0,11.0,8.0,,,
Rhiannon,27.0,26.0,24.0,12.0,15.0,10.0,9.0,,8.0,5.0,
Rhyan,,,7.0,,6.0,,,5.0,6.0,5.0,
Rhylee,,,,,,,,,7.0,,
Rhys,,,,,,,6.0,,,,
Ria,13.0,12.0,15.0,16.0,8.0,5.0,6.0,10.0,9.0,7.0,6.0
Rian,7.0,,5.0,,,,,,,,
Riana,5.0,7.0,8.0,7.0,6.0,,,,,,
Rianna,14.0,14.0,18.0,20.0,12.0,13.0,5.0,7.0,5.0,,
Richelle,9.0,,8.0,5.0,,,,,,,
Rida,7.0,5.0,,6.0,6.0,,6.0,,6.0,,6.0
Rielle,,,,,,5.0,,,,6.0,5.0
Rifka,9.0,8.0,11.0,8.0,12.0,9.0,15.0,14.0,8.0,9.0,9.0
Rifky,15.0,9.0,11.0,14.0,16.0,18.0,21.0,17.0,16.0,13.0,14.0
Rihana,,5.0,,9.0,,10.0,6.0,,5.0,,
Rihanna,,10.0,72.0,75.0,94.0,70.0,36.0,32.0,32.0,32.0,16.0
Riki,,,,5.0,,,5.0,5.0,,,5.0
Rikki,5.0,7.0,,6.0,5.0,7.0,6.0,6.0,,7.0,
Rilee,,,,,6.0,,,,6.0,,
Rileigh,9.0,11.0,7.0,8.0,9.0,7.0,12.0,10.0,,15.0,
Riley,245.0,244.0,240.0,257.0,279.0,270.0,276.0,265.0,292.0,286.0,273.0
Rilyn,,,,,,,,,5.0,,
Rilynn,,,,,,,,,,5.0,
Rina,22.0,18.0,14.0,12.0,15.0,14.0,19.0,19.0,17.0,18.0,22.0
Rio,6.0,,5.0,5.0,,,,6.0,,,7.0
Risa,,,,,5.0,,,,,,6.0
Risha,,,,6.0,,,,,,,6.0
Rishika,,,,,,,,,5.0,,
Rita,22.0,25.0,16.0,27.0,30.0,24.0,14.0,14.0,19.0,15.0,16.0
Riva,,,5.0,5.0,7.0,7.0,,,,7.0,
River,,,,5.0,6.0,9.0,6.0,13.0,7.0,12.0,16.0
Rivka,118.0,114.0,128.0,129.0,139.0,136.0,158.0,154.0,136.0,166.0,169.0
Rivkah,14.0,13.0,9.0,17.0,17.0,17.0,13.0,7.0,9.0,9.0,9.0
Rivky,46.0,43.0,55.0,56.0,48.0,57.0,61.0,62.0,69.0,72.0,66.0
Riya,12.0,32.0,18.0,13.0,22.0,25.0,24.0,17.0,24.0,17.0,18.0
Robin,16.0,8.0,14.0,13.0,13.0,12.0,12.0,13.0,9.0,16.0,14.0
Robyn,10.0,12.0,8.0,8.0,7.0,9.0,6.0,9.0,17.0,11.0,9.0
Rochel,32.0,38.0,38.0,36.0,46.0,35.0,37.0,27.0,36.0,56.0,41.0
Rochelle,11.0,16.0,14.0,9.0,14.0,12.0,9.0,7.0,9.0,7.0,11.0
Rocio,11.0,10.0,7.0,10.0,,10.0,,9.0,12.0,,
Roisin,,5.0,,6.0,,,,,,,
Roiza,,,,8.0,9.0,8.0,5.0,,6.0,17.0,8.0
Roizy,9.0,11.0,9.0,11.0,9.0,16.0,9.0,14.0,20.0,13.0,20.0
Rokia,,,,,,,,5.0,,,
Roma,,,,,,,6.0,,,5.0,7.0
Romaisa,,,,,,,,,,,5.0
Romi,,,5.0,,,,5.0,,,,
Romina,,6.0,,,5.0,7.0,6.0,,,9.0,9.0
Romy,,,6.0,13.0,7.0,10.0,5.0,11.0,8.0,11.0,10.0
Roni,,7.0,,,,,,,,,
Rori,,,,5.0,,,6.0,,5.0,,9.0
Rory,15.0,10.0,18.0,11.0,16.0,12.0,14.0,10.0,13.0,12.0,19.0
Rosa,38.0,30.0,51.0,38.0,39.0,34.0,30.0,29.0,38.0,29.0,36.0
Rosabella,,,,,,,,,7.0,6.0,5.0
Rosalee,,6.0,,5.0,,5.0,5.0,,,8.0,10.0
Rosalia,9.0,10.0,9.0,,7.0,8.0,7.0,10.0,14.0,15.0,11.0
Rosalie,16.0,19.0,14.0,9.0,7.0,16.0,24.0,33.0,34.0,37.0,48.0
Rosalina,,,,7.0,6.0,5.0,5.0,5.0,5.0,8.0,6.0
Rosalind,,,,,,,5.0,5.0,,,6.0
Rosalinda,,,,,6.0,,,5.0,6.0,,
Rosalyn,,,6.0,,5.0,6.0,7.0,,9.0,6.0,11.0
Rosalynn,,,,,,,,,5.0,,
Rosanna,6.0,6.0,5.0,8.0,,,,5.0,7.0,8.0,6.0
Rosaria,,,,,,,,,,,5.0
Rosario,,5.0,,,,6.0,7.0,8.0,8.0,,
Rosaura,,,,,,,,,,,6.0
Rose,80.0,86.0,79.0,85.0,87.0,83.0,87.0,95.0,92.0,119.0,157.0
Roselin,,5.0,9.0,,,,,,,,
Roselyn,40.0,31.0,32.0,24.0,23.0,26.0,24.0,23.0,23.0,18.0,22.0
Rosemarie,10.0,10.0,8.0,6.0,8.0,8.0,,9.0,7.0,13.0,7.0
Rosemary,30.0,19.0,29.0,31.0,28.0,30.0,27.0,28.0,37.0,32.0,23.0
Rosetta,,,,,5.0,,,,,5.0,
Rosie,8.0,9.0,6.0,12.0,7.0,8.0,10.0,7.0,20.0,14.0,18.0
Rosina,,,5.0,,,,,,,,
Roslyn,7.0,5.0,,5.0,8.0,9.0,6.0,5.0,6.0,10.0,8.0
Rosmery,6.0,,,,,,,,,,6.0
Rouguiatou,,,,,,,5.0,,,,
Rowan,26.0,17.0,23.0,38.0,35.0,31.0,29.0,28.0,25.0,33.0,37.0
Rowen,,,,,,,,,6.0,,
Roxana,8.0,11.0,9.0,7.0,5.0,,,10.0,5.0,8.0,11.0
Roxanna,,,,6.0,5.0,,,5.0,,,
Roxanne,7.0,7.0,,7.0,13.0,11.0,10.0,13.0,10.0,10.0,
Roxie,,,,,,,,6.0,,,
Roxy,,,,,5.0,6.0,7.0,,7.0,,
Roya,,,,,,,,,,,5.0
Royal,,,,,,,,,,,17.0
Roza,,,,,5.0,,,,,,5.0
Rubi,13.0,23.0,13.0,7.0,14.0,12.0,17.0,9.0,8.0,11.0,6.0
Rubie,,,,,,,,,,,5.0
Rubina,,,,,,,,,,,5.0
Ruby,96.0,113.0,111.0,108.0,129.0,131.0,122.0,108.0,122.0,116.0,162.0
Ruchama,5.0,,,,7.0,,5.0,5.0,,7.0,5.0
Ruchel,12.0,,5.0,5.0,6.0,8.0,9.0,11.0,11.0,10.0,14.0
Ruchy,5.0,8.0,11.0,6.0,14.0,23.0,15.0,19.0,25.0,20.0,21.0
Rumaisa,,,,,,,,,,5.0,6.0
Rumaysa,,,,,,,,,,,5.0
Rumi,,,,,,,,,,,6.0
Rut,,,,5.0,,,,,,,
Ruth,73.0,55.0,43.0,53.0,49.0,58.0,60.0,54.0,65.0,38.0,53.0
Ruthann,,,,,5.0,5.0,,,,,
Ruthie,,5.0,5.0,,7.0,6.0,7.0,5.0,13.0,9.0,8.0
Rya,,,,,5.0,,,,,,
Ryan,44.0,40.0,50.0,46.0,37.0,39.0,26.0,38.0,28.0,24.0,43.0
Ryann,26.0,10.0,18.0,17.0,10.0,12.0,9.0,13.0,19.0,11.0,16.0
Ryanna,,,11.0,8.0,5.0,5.0,,,,,
Ryanne,,,,,,,,5.0,,,
Ryder,,,,,,,,,,6.0,
Rylan,,5.0,,6.0,,7.0,5.0,14.0,9.0,5.0,7.0
Rylee,61.0,55.0,61.0,65.0,64.0,76.0,62.0,78.0,89.0,103.0,78.0
Ryleigh,33.0,27.0,35.0,48.0,33.0,44.0,38.0,74.0,65.0,65.0,64.0
Ryley,8.0,7.0,6.0,7.0,5.0,,,,5.0,8.0,9.0
Rylie,29.0,22.0,23.0,18.0,25.0,28.0,39.0,36.0,32.0,29.0,28.0
Rylynn,,,,,,,,5.0,,,
Saanvi,,,6.0,,7.0,,14.0,13.0,13.0,7.0,
Saba,,5.0,,5.0,,,9.0,,7.0,,
Sabella,,,,,,,,,5.0,5.0,6.0
Sabiha,,5.0,,,,,,8.0,,10.0,6.0
Sabina,15.0,14.0,10.0,22.0,8.0,13.0,15.0,18.0,13.0,13.0,12.0
Sabine,7.0,15.0,6.0,10.0,15.0,11.0,10.0,8.0,9.0,11.0,13.0
Sabrina,239.0,195.0,185.0,156.0,172.0,167.0,147.0,148.0,140.0,106.0,111.0
Sachi,8.0,6.0,,,,,,,,,
Sade,42.0,42.0,28.0,23.0,30.0,18.0,15.0,24.0,10.0,11.0,11.0
Sadia,16.0,7.0,16.0,8.0,10.0,6.0,,7.0,5.0,5.0,10.0
Sadie,78.0,84.0,116.0,138.0,149.0,137.0,131.0,123.0,134.0,211.0,199.0
Sadiya,6.0,,,,,,9.0,5.0,,,
Safa,11.0,8.0,12.0,6.0,9.0,9.0,7.0,9.0,14.0,8.0,18.0
Safaa,,,,,,,5.0,5.0,,,
Safia,6.0,5.0,5.0,6.0,,5.0,6.0,6.0,,8.0,8.0
Safiatou,5.0,,,,,,,,,,
Safina,,,,,,,,,,,5.0
Safiya,10.0,8.0,7.0,6.0,14.0,9.0,12.0,12.0,7.0,12.0,15.0
Safiyah,,,7.0,,,,6.0,,6.0,,
Safiyyah,,6.0,,,,,,,,5.0,
Sage,48.0,36.0,35.0,26.0,36.0,62.0,38.0,36.0,30.0,42.0,42.0
Sahana,,,,8.0,6.0,9.0,9.0,11.0,11.0,8.0,
Sahar,8.0,,10.0,5.0,,,,5.0,8.0,,6.0
Sahara,,14.0,30.0,27.0,14.0,17.0,24.0,17.0,17.0,9.0,10.0
Sahasra,,,,,,,5.0,,,,
Sahira,,,,,,,,,,5.0,
Sahra,,,,5.0,,,,,,,
Saida,,,,,5.0,,,,,,
